Season,OfficialID,game_id,VisOrHome,JerseyNum,FirstName,LastName,LastNameSuffix,Position,PositionLongName,NAbbrev,Height,Weight,DOB,POB,Age,Hometown,Country,CountryCode,Nickname,InjuryStatus,InjuryDesc,GfxId,Headshot,IsStarting,Initials,Scratch,TrackingId,TeamId,Affiliate,CloudHeadshotURL,SquadId,College,LeagueStatus,Participated
2023,22840,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,0,Josh,Gordon,,WR,,J. Gordon,"6'3""",224,4/13/1991,,31,,,,,,,,,True,,,,6,,,,,,True
2023,22377,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,1,Bryce,Thompson,,DB,,B. Thompson,"5'10""",182,9/20/1999,,23,,,,,,,1,,True,,,,6,,,,,,True
2023,21919,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,2,Antoine,Brooks,,DB,,A. Brooks,"5'10""",220,10/28/1997,,25,,,,,,,2,,True,,,,6,,,,,,True
2023,21203,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,3,Jahcour,Pearson,,WR,,J. Pearson,"5'7""",178,,,,,,,,,,3,,True,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jahcour_Pearson_21203.png,,,,True
2023,22035,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,4,Juwan,Green,,WR,,J. Green,"6'0""",181,7/1/1998,,24,,,,,,,4,,,,,,6,,,,,,True
2023,20836,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,5,Chris,Jones,,DB,,C. Jones,"5'11""",200,8/13/1995,,27,,,,,,,5,,True,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Chris_Jones_20836.png,,,,True
2023,21979,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,6,Ben,DiNucci,,QB,,B. DiNucci,"6'0""",208,11/24/1996,,26,,,,,,,6,,True,,,,6,,,,,,True
2023,21620,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,8,Tre,Walker,,LB,,T. Walker,"6'0""",235,,,,,,,,,,8,,True,,,,6,,,,,,True
2023,22344,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,9,Clarence,Hicks,,LB,,C. Hicks,"6'1""",225,,,,,,,,,,9,,,,,,6,,,,,,True
2023,21997,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,10,Cameron,Nizialek,,P,,C. Nizialek,"6'1""",210,,,,,,,,,,10,,,,,,6,,,,,,True
2023,22874,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,11,Dominik,Eberle,,K,,D. Eberle,"6'2""",190,,,,,,,,,,11,,,,,,6,,,,,,True
2023,21091,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,12,Steven,Montez,,QB,,S. Montez,"6'4""",231,1/14/1997,,26,,,,,,,12,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Steven_Montez_21091.png,,,,
2023,21284,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,13,Jaylon,Redd,,WR,,J. Redd,"5'8""",170,9/25/1998,,24,,,,,,,13,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jaylon_Redd_21284.png,,,,True
2023,22856,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,14,Harrison,Frost,,QB,,H. Frost,"6'1""",197,,,,,,,,,,14,,,,True,,6,,,,,,
2023,21695,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,15,Damion,Willis,,WR,,D. Willis,"6'3""",204,6/20/1997,,25,,,,,,,15,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Damion_Willis_21695.png,,,,True
2023,21721,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,16,Mykael,Wright,,DB,,M. Wright,"5'10""",181,,,,,,,,,,16,,,,True,,6,,,,,,
2023,20468,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,17,Rojesterman,Farris,,DB,,R. Farris,"5'11""",179,9/11/1997,,25,,,,,,,17,,True,,,,6,,,,,,True
2023,20620,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,19,T.J.,Hammonds,,WR,,T. Hammonds,"5'9""",185,4/24/1998,,24,,,,,,,19,,,,,,6,,,,,,True
2023,21963,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,21,Linden,Stephens,,DB,,L. Stephens,"5'11""",190,3/21/1995,,27,,,,,,,21,,,,,,6,,,,,,True
2023,20369,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,24,Shabari,Davis,,DB,,S. Davis,"6'0""",186,,,,,,,,,,24,,,,True,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Shabari_Davis_20369.png,,,,
2023,20450,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,25,Morgan,Ellison,,RB,,M. Ellison,"6'0""",238,,,,,,,,,,25,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Morgan_Ellison_20450.png,,,,True
2023,20460,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,26,Jordan,Evans,,LB,,J. Evans,"6'2""",239,1/27/1995,,28,,,,,,,26,,True,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jordan_Evans_20460.png,,,,True
2023,21871,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,28,Brenden,Knox,,RB,,B. Knox,"5'10""",215,10/10/1998,,24,,,,,,,28,,True,,,,6,,,,,,True
2023,20311,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,32,Qwynnterrio,Cole,,DB,,Q. Cole,"6'0""",203,,,,,,,,,,32,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Qwynnterrio_Cole_20311.png,,,,True
2023,22552,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,33,Alijah,Holder,,DB,,A. Holder,"6'2""",197,,,,,,,,,,33,,True,,,,6,,,,,,True
2023,20878,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,36,Zafir,Kelly,,DB,,Z. Kelly,"5'11""",178,,,,,,,,,,36,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Zafir_Kelly_20878.png,,,,True
2023,21437,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,43,Emmanuel,Smith,,LB,,E. Smith,"6'1""",235,7/25/1995,,27,,,,,,,43,,,,,,6,,,,,,True
2023,22017,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,44,Elijah,Ponder,,LB,,E. Ponder,"6'1""",258,,,,,,,,,,44,,True,,,,6,,,,,,True
2023,20486,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,45,Thomas,Fletcher,,LS,,T. Fletcher,"6'0""",236,,,,,,,,,,45,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Thomas_Fletcher_20486.png,,,,True
2023,22630,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,48,Shareef,Miller,,LB,,S. Miller,"6'5""",267,,,,,,,,,,48,,,,,,6,,,,,,True
2023,21178,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,50,Sama,Paama,,DL,,S. Paama,"6'4""",348,,,,,,,,,,50,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Sama_Paama_21178.png,,,,True
2023,21422,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,51,Tuzar,Skipper,,LB,,T. Skipper,"6'2""",248,6/5/1995,,27,,,,,,,51,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Tuzar_Skipper_21422.png,,,,True
2023,20760,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,52,Antwuan,Jackson,,DL,,A. Jackson,"6'2""",298,,,,,,,,,,52,,True,,,,6,,,,,,True
2023,21172,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,55,Chris,Owens,,OL,,C. Owens,"6'2""",300,,,,,,,,,,55,,True,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Chris_Owens_21172.png,,,,True
2023,22584,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,56,Tejan,Koroma,,OL,,T. Koroma,"6'0""",299,,,,,,,,,,56,,,,,,6,,,,,,True
2023,20466,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,58,Austin,Faoliu,,DL,,A. Faoliu,"6'3""",287,,,,,,,,,,58,,True,,,,6,,,,,,True
2023,20573,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,65,Paul,Grattan,,OL,,P. Grattan,"6'3""",299,8/28/1997,,25,,,,,,,65,,,,True,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Paul_Grattan_20573.png,,,,
2023,22883,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,67,Colin,Kelly,,OL,,C. Kelly,"6'5""",298,,,,,,,,,,67,,True,,,,6,,,,,,True
2023,21649,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,69,Barry,Wesley,,OL,,B. Wesley,"6'6""",312,,,,,,,,,,69,,,,,,6,,,,,,True
2023,21391,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,70,Josh,Seltzner,,OL,,J. Seltzner,"6'4""",309,,,,,,,,,,70,,,,,,6,,,,,,True
2023,20794,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,71,Liam,Jimmons,,OL,,L. Jimmons,"6'5""",320,,,,,,,,,,71,,True,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Liam_Jimmons_20794.png,,,,True
2023,21059,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,72,Michal,Menet,,OL,,M. Menet,"6'4""",301,8/8/1997,,25,,,,,,,72,,True,,,,6,,,,,,True
2023,22766,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,73,Jared,Thomas,,OL,,J. Thomas,"6'3""",318,,,,,,,,,,73,,True,,,,6,,,,,,True
2023,20761,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,80,Blake,Jackson,,WR,,B. Jackson,"5'11""",205,3/7/1994,,28,,,,,,,80,,True,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Blake_Jackson_20761.png,,,,True
2023,21875,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,86,Kelvin,McKnight,,WR,,K. McKnight,"5'8""",185,4/25/1997,,25,,,,,,,86,,,,True,,6,,,,,,
2023,22306,FOOTBALL_XFL_2023_2_23_STL@SEA,Home,88,Jordan,Veasy,,WR,,J. Veasy,"6'2""",219,,,,,,,,,,88,,True,,,,6,,,,,,True
