Season,OfficialID,game_id,VisOrHome,JerseyNum,FirstName,LastName,LastNameSuffix,Position,PositionLongName,NAbbrev,Height,Weight,DOB,POB,Age,Hometown,Country,CountryCode,Nickname,InjuryStatus,InjuryDesc,GfxId,Headshot,IsStarting,Initials,Scratch,TrackingId,TeamId,Affiliate,CloudHeadshotURL,SquadId,College,LeagueStatus,Participated
2023,21706,FOOTBALL_XFL_2023_4_22_DC@SA,Home,0,Brad,Wing,,P,,B. Wing,"6'2""",205,1/27/1991,,32.0,,,,,,,,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Brad_Wing_21706,,Louisiana St,Active,1.0
2023,20087,FOOTBALL_XFL_2023_4_22_DC@SA,Home,1,Luq,Barcoo,,DB,,L. Barcoo,"6'0""",172,7/27/1998,,24.0,,,,,,,1.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Luq_Barcoo_20087,,San Diego St,Active,1.0
2023,20142,FOOTBALL_XFL_2023_4_22_DC@SA,Home,2,Terrell,Bonds,,DB,,T. Bonds,"5'8""",182,7/22/1996,,26.0,,,,,,,2.0,,,,1.0,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Terrell_Bonds_20142,,Tennessee St,Active,
2023,20362,FOOTBALL_XFL_2023_4_22_DC@SA,Home,3,Ben,Davis,,LB,,B. Davis,"6'3""",237,11/12/1997,,25.0,,,,,,,3.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Ben_Davis_20362,,Texas,Active,
2023,21194,FOOTBALL_XFL_2023_4_22_DC@SA,Home,4,Jawon,Pass,,QB,,J. Pass,"6'4""",240,,,,,,,,,,4.0,,,,1.0,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jawon_Pass_21194,,Prairie View A&M,Active,
2023,20008,FOOTBALL_XFL_2023_4_22_DC@SA,Home,5,Tenny,Adewusi,,DB,,T. Adewusi,"5'11""",199,5/13/1997,,25.0,,,,,,,5.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Tenny_Adewusi_20008,,Delaware,Active,1.0
2023,20203,FOOTBALL_XFL_2023_4_22_DC@SA,Home,6,Fred,Brown,,WR,,F. Brown,"6'0""",199,12/1/1993,,29.0,,,,,,,6.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Fred_Brown_20203,,Mississippi St,Active,1.0
2023,22884,FOOTBALL_XFL_2023_4_22_DC@SA,Home,8,Kameron,Kelly,,DB,,K. Kelly,"6'2""",225,,,,,,,,,,8.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Kameron_Kelly_22884,,San Diego St,Active,1.0
2023,21196,FOOTBALL_XFL_2023_4_22_DC@SA,Home,9,Jacques,Patrick,,RB,,J. Patrick,"6'2""",226,1/7/1997,,26.0,,,,,,,9.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jacques_Patrick_21196,,Florida St,Active,1.0
2023,20856,FOOTBALL_XFL_2023_4_22_DC@SA,Home,10,Travis,Jonsen,,WR,,T. Jonsen,"6'1""",210,10/16/1996,,26.0,,,,,,,10.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Travis_Jonsen_20856,,Montana St,Active,1.0
2023,22605,FOOTBALL_XFL_2023_4_22_DC@SA,Home,12,Paxton,Lynch,,QB,,P. Lynch,"6'7""",244,,,,,,,,,,12.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Paxton_Lynch_22605,,Memphis,Active,
2023,20707,FOOTBALL_XFL_2023_4_22_DC@SA,Home,13,Nick,Holley,,WR,,N. Holley,"5'9""",196,12/5/1994,,28.0,,,,,,,13.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Nick_Holley_20707,,Kent St,Active,1.0
2023,20222,FOOTBALL_XFL_2023_4_22_DC@SA,Home,14,Divine,Buckrham,,DB,,D. Buckrham,"5'11""",193,,,,,,,,,,14.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Divine_Buckrham_20222,,Lamar,Active,
2023,21974,FOOTBALL_XFL_2023_4_22_DC@SA,Home,15,Jordan,Williams,,LB,,J. Williams,"5'11""",223,5/26/1997,,25.0,,,,,,,15.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jordan_Williams_21974,,Baylor,Active,1.0
2023,20301,FOOTBALL_XFL_2023_4_22_DC@SA,Home,16,Jack,Coan,,QB,,J. Coan,"6'3""",218,,,,,,,,,,16.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jack_Coan_20301,,Notre Dame,Active,1.0
2023,21898,FOOTBALL_XFL_2023_4_22_DC@SA,Home,18,T.J.,Vasher,,WR,,T. Vasher,"6'5""",203,,,,,,,,,,18.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/TJ_Vasher_21898,,Texas Tech,Active,1.0
2023,20238,FOOTBALL_XFL_2023_4_22_DC@SA,Home,19,Emmanuel,Butler,,WR,,E. Butler,"6'3""",221,8/27/1996,,26.0,,,,,,,19.0,,,,1.0,,3,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Emmanuel_Butler_20238.png,,Northern Arizona,Active,
2023,21419,FOOTBALL_XFL_2023_4_22_DC@SA,Home,20,Kemah,Siverand,,DB,,K. Siverand,"6'0""",201,11/12/1996,,26.0,,,,,,,20.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Kemah_Siverand_21419,,Oklahoma St,Active,1.0
2023,22819,FOOTBALL_XFL_2023_4_22_DC@SA,Home,21,Sean,Williams,,DB,,S. Williams,"6'0""",220,,,,,,,,,,21.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Sean_Williams_22819,,Naval Academy,Active,1.0
2023,22376,FOOTBALL_XFL_2023_4_22_DC@SA,Home,22,Ranthony,Texada,,DB,,R. Texada,"5'10""",172,5/16/1995,,27.0,,,,,,,22.0,,1.0,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Ranthony_Texada_22376,,Texas Christian,Active,1.0
2023,21775,FOOTBALL_XFL_2023_4_22_DC@SA,Home,23,Parker,Romo,,K,,P. Romo,"5'11""",176,,,,,,,,,,23.0,,,,,,3,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/John_Parker_Romo_21775,,Virginia Tech,Active,1.0
2023,22898,FOOTBALL_XFL_2023_4_22_DC@SA,Home,25,Kevin,Marks,,RB,,K. Marks,,,,,,,,,,,,25.0,,,,1.0,,3,,,,Buffalo,Active,
