Season,OfficialID,game_id,VisOrHome,JerseyNum,FirstName,LastName,LastNameSuffix,Position,PositionLongName,NAbbrev,Height,Weight,DOB,POB,Age,Hometown,Country,CountryCode,Nickname,InjuryStatus,InjuryDesc,GfxId,Headshot,IsStarting,Initials,Scratch,TrackingId,TeamId,Affiliate,CloudHeadshotURL,SquadId,College,LeagueStatus,Participated
2023,20891,FOOTBALL_XFL_2023_3_26_SA@ARL,Home,0,Marquette,King,,P,,M. King,"6'0""",192,10/26/1988,,34.0,,,,,,,,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Marquette_King_20891,,Fort Valley St,Active,
2023,21359,FOOTBALL_XFL_2023_3_26_SA@ARL,Home,1,Taylor,Russolino,,K,,T. Russolino,"5'11""",172,5/23/1989,,33.0,,,,,,,1.0,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Taylor_Russolino_21359,,Millsaps,Active,
2023,22305,FOOTBALL_XFL_2023_3_26_SA@ARL,Home,2,De'Veon,Smith,,RB,,D. Smith,"5'11""",243,11/8/1994,,28.0,,,,,,,2.0,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/De_Veon_Smith_22305,,Michigan,Active,
2023,22354,FOOTBALL_XFL_2023_3_26_SA@ARL,Home,3,JaVonta,Payton,,WR,,J. Payton,"6'0""",175,,,,,,,,,,3.0,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Javonta_Payton_22354,,Tennessee,Active,
2023,21251,FOOTBALL_XFL_2023_3_26_SA@ARL,Home,4,Joe,Powell,,DB,,J. Powell,"6'0""",200,2/25/1994,,29.0,,,,,,,4.0,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Joe_Powell_21251,,Globe JC,Active,
2023,20693,FOOTBALL_XFL_2023_3_26_SA@ARL,Home,5,Will,Hill,,DB,,W. Hill,"6'0""",205,3/7/1990,,33.0,,,,,,,5.0,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Will_Hill_20693,,Florida,Active,
2023,20919,FOOTBALL_XFL_2023_3_26_SA@ARL,Home,6,Davonte,Lambert,,DL,,D. Lambert,"6'1""",285,6/23/1994,,28.0,,,,,,,6.0,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Davonte_Lambert_20919,,Auburn,Active,
2023,22896,FOOTBALL_XFL_2023_3_26_SA@ARL,Home,8,Victor,Bolden,,WR,,V. Bolden,,,,,,,,,,,,8.0,,,,,,1,,,,Oregon St,Active,
2023,21243,FOOTBALL_XFL_2023_3_26_SA@ARL,Home,9,Drew,Plitt,,QB,,D. Plitt,"6'2""",206,,,,,,,,,,9.0,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Drew_Plitt_21243,,Ball St,Active,
2023,21884,FOOTBALL_XFL_2023_3_26_SA@ARL,Home,10,Kyle,Sloter,,QB,,K. Sloter,"6'4""",211,2/7/1994,,29.0,,,,,,,10.0,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Kyle_Sloter_21884,,Northern Colorado,Active,
