Season,OfficialID,game_id,VisOrHome,JerseyNum,FirstName,LastName,LastNameSuffix,Position,PositionLongName,NAbbrev,Height,Weight,DOB,POB,Age,Hometown,Country,CountryCode,Nickname,InjuryStatus,InjuryDesc,GfxId,Headshot,IsStarting,Initials,Scratch,TrackingId,TeamId,Affiliate,CloudHeadshotURL,SquadId,College,LeagueStatus,Participated
2023,21968,FOOTBALL_XFL_2023_3_4_SEA@VGS,Home,0,Pita,Taumoepenu,,LB,,P. Taumoepenu,"6'1""",243,3/9/1994,,28.0,,,,,,,,,,,,,7,,,,Utah,Active,
2023,21753,FOOTBALL_XFL_2023_3_4_SEA@VGS,Home,1,Mister,Harriel,,DB,,M. Harriel,"6'0""",191,2/15/1997,,26.0,,,,,,,1.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Mister_Harriel_21753.png,,Cal St-Sacramento,Active,
2023,22876,FOOTBALL_XFL_2023_3_4_SEA@VGS,Home,2,Brett,Hundley,,QB,,B. Hundley,"6'3""",226,,,,,,,,,,2.0,,1.0,,,,7,,,,UCLA,Active,
2023,21022,FOOTBALL_XFL_2023_3_4_SEA@VGS,Home,3,Jalan,McClendon,,QB,,J. McClendon,"6'4""",212,,,,,,,,,,3.0,,,,1.0,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jalan_Mcclendon_21022.png,,Baylor,Active,
2023,20218,FOOTBALL_XFL_2023_3_4_SEA@VGS,Home,4,Martavis,Bryant,,WR,,M. Bryant,"6'3""",211,12/20/1991,,31.0,,,,,,,4.0,,1.0,,,,7,,,,Clemson,Active,
2023,21570,FOOTBALL_XFL_2023_3_4_SEA@VGS,Home,5,DeAndre,Torrey,,RB,,D. Torrey,"5'7""",201,,,,,,,,,,5.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Deandre_Torrey_21570.png,,North Texas,Active,
2023,21943,FOOTBALL_XFL_2023_3_4_SEA@VGS,Home,6,Keylon,Kennedy,,DB,,K. Kennedy,"5'11""",185,,,,,,,,,,6.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Keylon_Kennedy_21943.png,,Garden City Cc,Active,
2023,21872,FOOTBALL_XFL_2023_3_4_SEA@VGS,Home,8,John,Lovett,,RB,,J. Lovett,"5'11""",215,,,,,,,,,,8.0,,,,,,7,,,,Penn St,Active,
2023,20039,FOOTBALL_XFL_2023_3_4_SEA@VGS,Home,9,Deontay,Anderson,,DB,,D. Anderson,"6'1""",218,,,,,,,,,,9.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Deontay_Anderson_20039.png,,Houston,Active,
2023,21882,FOOTBALL_XFL_2023_3_4_SEA@VGS,Home,10,Mathew,Sexton,,WR,,M. Sexton,"5'9""",175,,,,,,,,,,10.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Mathew_Sexton_21882.png,,Eastern Michigan,Active,
2023,20374,FOOTBALL_XFL_2023_3_4_SEA@VGS,Home,11,P.J.,Dawson,,LB,,P. Dawson,"6'0""",235,1/13/1993,,30.0,,,,,,,11.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Paul_Dawson_20374.png,,Texas Christian,Active,
2023,21207,FOOTBALL_XFL_2023_3_4_SEA@VGS,Home,12,Luis,Perez,,QB,,L. Perez,"6'2""",226,8/26/1994,,28.0,,,,,,,12.0,,,,,,7,,,,Texas A&M-Commerce,Active,
2023,20072,FOOTBALL_XFL_2023_3_4_SEA@VGS,Home,13,Jeff,Badet,,WR,,J. Badet,"5'11""",183,8/2/1994,,28.0,,,,,,,13.0,,1.0,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jeff_Badet_20072.png,,Oklahoma,Active,
2023,21507,FOOTBALL_XFL_2023_3_4_SEA@VGS,Home,14,Cinque,Sweeting,,WR,,C. Sweeting,"5'9""",193,,,,,,,,,,14.0,,1.0,,,,7,,,,Slippery Rock,Active,
2023,21447,FOOTBALL_XFL_2023_3_4_SEA@VGS,Home,15,Rod,Smith,,RB,,R. Smith,"6'2""",231,1/10/1992,,31.0,,,,,,,15.0,,,,,,7,,,,Ohio St,Active,
2023,20903,FOOTBALL_XFL_2023_3_4_SEA@VGS,Home,16,Travis,Koontz,,TE,,T. Koontz,"6'3""",253,,,,,,,,,,16.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Travis_Koontz_20903.png,,Texas Tech,Active,
2023,21784,FOOTBALL_XFL_2023_3_4_SEA@VGS,Home,17,Michael,Carrizosa,,P,,M. Carrizosa,"5'9""",225,9/18/1995,,27.0,,,,,,,17.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Michael_Carrizosa_21784.png,,San Jose St,Active,
2023,20232,FOOTBALL_XFL_2023_3_4_SEA@VGS,Home,18,Brian,Burt,,RB,,B. Burt,"6'0""",186,,,,,,,,,,18.0,,,,1.0,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Brian_Burt_20232.png,,Fresno St,Active,
2023,22325,FOOTBALL_XFL_2023_3_4_SEA@VGS,Home,19,Geronimo,Allison,,WR,,G. Allison,"6'3""",197,1/18/1994,,29.0,,,,,,,19.0,,1.0,,,,7,,,,Illinois,Active,
2023,20811,FOOTBALL_XFL_2023_3_4_SEA@VGS,Home,20,Jawuan,Johnson,,LB,,J. Johnson,"5'10""",223,6/13/1996,,26.0,,,,,,,20.0,,,,,,7,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jawuan_Johnson_20811.png,,Texas Christian,Active,
