Season,OfficialID,game_id,VisOrHome,JerseyNum,FirstName,LastName,LastNameSuffix,Position,PositionLongName,NAbbrev,Height,Weight,DOB,POB,Age,Hometown,Country,CountryCode,Nickname,InjuryStatus,InjuryDesc,GfxId,Headshot,IsStarting,Initials,Scratch,TrackingId,TeamId,Affiliate,CloudHeadshotURL,SquadId,College,LeagueStatus,Participated
2023,21609,FOOTBALL_XFL_2023_3_5_SA@HOU,Home,0,Kary,Vincent,,DB,,K. Vincent,"5'9""",185,2/27/1999,,24.0,,,,,,,,,,,,,2,,,,Louisiana St,Active,
2023,20229,FOOTBALL_XFL_2023_3_5_SA@HOU,Home,1,Deontay,Burnett,,WR,,D. Burnett,"5'11""",185,10/4/1997,,25.0,,,,,,,1.0,,1.0,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Deontay_Burnett_20229.png,,USC,Active,
2023,20241,FOOTBALL_XFL_2023_3_5_SA@HOU,Home,2,Cedric,Byrd,,WR,,C. Byrd,"5'9""",173,,,,,,,,,,2.0,,,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Cedric_Byrd_20241.png,,Hawaii,Active,
2023,20633,FOOTBALL_XFL_2023_3_5_SA@HOU,Home,3,Ajene,Harris,,DB,,A. Harris,"5'10""",181,6/2/1996,,26.0,,,,,,,3.0,,1.0,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Ajene_Harris_20633.png,,USC,Active,
2023,22601,FOOTBALL_XFL_2023_3_5_SA@HOU,Home,4,William,Likely,,DB,,W. Likely,"5'8""",170,,,,,,,,,,4.0,,1.0,,,,2,,,,Maryland,Active,
2023,20445,FOOTBALL_XFL_2023_3_5_SA@HOU,Home,5,Kaleb,Eleby,,QB,,K. Eleby,"6'0""",206,3/13/2000,,22.0,,,,,,,5.0,,,,1.0,,2,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Kaleb_Eleby_20445.png,,Western Michigan,Active,
2023,20642,FOOTBALL_XFL_2023_3_5_SA@HOU,Home,6,Travell,Harris,,WR,,T. Harris,"5'7""",185,,,,,,,,,,6.0,,1.0,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Travell_Harris_20642.png,,Washington St,Active,
2023,20424,FOOTBALL_XFL_2023_3_5_SA@HOU,Home,8,Hunter,Duplessis,,K,,H. Duplessis,"5'8""",204,,,,,,,,,,8.0,,,,,,2,,,,TX-San Antonio,Active,
2023,20707,FOOTBALL_XFL_2023_3_5_SA@HOU,Home,9,Nick,Holley,,WR,,N. Holley,"5'9""",196,12/5/1994,,28.0,,,,,,,9.0,,1.0,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Nick_Holley_20707.png,,Kent St,Active,
2023,21441,FOOTBALL_XFL_2023_3_5_SA@HOU,Home,10,Justin,Smith,,WR,,J. Smith,"6'0""",171,,,,,,,,,,10.0,,,,,,2,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Justin_Smith_21441.png,,Norfolk St,Active,
