Season,OfficialID,game_id,VisOrHome,JerseyNum,FirstName,LastName,LastNameSuffix,Position,PositionLongName,NAbbrev,Height,Weight,DOB,POB,Age,Hometown,Country,CountryCode,Nickname,InjuryStatus,InjuryDesc,GfxId,Headshot,IsStarting,Initials,Scratch,TrackingId,TeamId,Affiliate,CloudHeadshotURL,SquadId,College,LeagueStatus,Participated
2023,22840,FOOTBALL_XFL_2023_4_9_DC@SEA,Home,0,Josh,Gordon,,WR,,J. Gordon,"6'3""",224,4/13/1991,,31.0,,,,,,,,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Josh_Gordon_22840,,Baylor,Active,1.0
2023,22377,FOOTBALL_XFL_2023_4_9_DC@SEA,Home,1,Bryce,Thompson,,DB,,B. Thompson,"5'10""",182,9/20/1999,,23.0,,,,,,,1.0,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Bryce_Thompson_22377,,Tennessee,Active,1.0
2023,21919,FOOTBALL_XFL_2023_4_9_DC@SEA,Home,2,Antoine,Brooks,,DB,,A. Brooks,"5'10""",220,10/28/1997,,25.0,,,,,,,2.0,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Antoine_Brooks_21919,,Maryland,Active,1.0
2023,21203,FOOTBALL_XFL_2023_4_9_DC@SEA,Home,3,Jahcour,Pearson,,WR,,J. Pearson,"5'7""",178,,,,,,,,,,3.0,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jahcour_Pearson_21203,,Mississippi,Active,1.0
2023,22035,FOOTBALL_XFL_2023_4_9_DC@SEA,Home,4,Juwan,Green,,WR,,J. Green,"6'0""",181,7/1/1998,,24.0,,,,,,,4.0,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Juwan_Green_22035,,New York St-Albany,Active,1.0
2023,20836,FOOTBALL_XFL_2023_4_9_DC@SEA,Home,5,Chris,Payton-Jones,,DB,,C. Payton-Jones,"5'11""",200,8/13/1995,,27.0,,,,,,,5.0,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Chris_Payton-Jones_20836,,Nebraska,Active,1.0
2023,21979,FOOTBALL_XFL_2023_4_9_DC@SEA,Home,6,Ben,DiNucci,,QB,,B. DiNucci,"6'0""",208,11/24/1996,,26.0,,,,,,,6.0,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Ben_DiNucci_21979,,James Madison,Active,1.0
2023,21620,FOOTBALL_XFL_2023_4_9_DC@SEA,Home,8,Tre,Walker,,LB,,T. Walker,"6'0""",235,,,,,,,,,,8.0,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Tre_Walker_21620,,Idaho,Active,1.0
2023,22344,FOOTBALL_XFL_2023_4_9_DC@SEA,Home,9,Clarence,Hicks,,LB,,C. Hicks,"6'1""",225,,,,,,,,,,9.0,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Clarence_Hicks_22344,,TX-San Antonio,Active,1.0
2023,21997,FOOTBALL_XFL_2023_4_9_DC@SEA,Home,10,Cameron,Nizialek,,P,,C. Nizialek,"6'1""",210,,,,,,,,,,10.0,,,,,,6,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Cameron_Nizialek_21997,,Georgia,Active,1.0
