Season,OfficialID,game_id,VisOrHome,JerseyNum,FirstName,LastName,LastNameSuffix,Position,PositionLongName,NAbbrev,Height,Weight,DOB,POB,Age,Hometown,Country,CountryCode,Nickname,InjuryStatus,InjuryDesc,GfxId,Headshot,IsStarting,Initials,Scratch,TrackingId,TeamId,Affiliate,CloudHeadshotURL,SquadId,College,LeagueStatus,Participated
2023,21741,FOOTBALL_XFL_2023_3_11_HOU@ORL,Home,0,Jose,Borregales,,K,,J. Borregales,"5'10""",206,,,,,,,,,,,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Jose_Borregales_21741,,Miami-Fl,Active,1.0
2023,20713,FOOTBALL_XFL_2023_3_11_HOU@ORL,Home,1,C.J.,Holmes,,DB,,C. Holmes,"5'10""",184,,,,,,,,,,1.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/CJ_Holmes_20713,,Jackson St,Active,1.0
2023,20512,FOOTBALL_XFL_2023_3_11_HOU@ORL,Home,3,Deondre,Francois,,QB,,D. Francois,"6'1""",215,,,,,,,,,,3.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Deondre_Francois_20512,,Hampton,Active,1.0
2023,21799,FOOTBALL_XFL_2023_3_11_HOU@ORL,Home,4,Lance,Lenoir,,WR,,L. Lenoir,"5'11""",198,2/9/1995,,28.0,,,,,,,4.0,,1.0,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Lance_Lenoir_21799,,Western Illinois,Active,1.0
2023,20490,FOOTBALL_XFL_2023_3_11_HOU@ORL,Home,5,Quinton,Flowers,,QB,,Q. Flowers,"5'10""",215,,,,,,,,,,5.0,,,,1.0,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Quinton_Flowers_20490,,South Florida,Active,
2023,22605,FOOTBALL_XFL_2023_3_11_HOU@ORL,Home,6,Paxton,Lynch,,QB,,P. Lynch,"6'7""",244,,,,,,,,,,6.0,,1.0,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Paxton_Lynch_22605,,Memphis,Active,1.0
2023,21448,FOOTBALL_XFL_2023_3_11_HOU@ORL,Home,8,Terrance,Smith,,LB,,T. Smith,"6'3""",219,5/3/1993,,29.0,,,,,,,8.0,,1.0,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Terrance_Smith_21448,,Florida St,Active,1.0
2023,21696,FOOTBALL_XFL_2023_3_11_HOU@ORL,Home,9,Gerald,Willis,,DL,,G. Willis,"6'2""",297,,,,,,,,,,9.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Gerald_Willis_21696,,Miami-Fl,Active,1.0
2023,21891,FOOTBALL_XFL_2023_3_11_HOU@ORL,Home,10,Deddrick,Thomas,,WR,,D. Thomas,"5'8""",190,,,,,,,,,,10.0,,,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Deddrick_Thomas_21891,,Mississippi St,Active,1.0
2023,20929,FOOTBALL_XFL_2023_3_11_HOU@ORL,Home,11,Cody,Latimer,,TE,,C. Latimer,"6'2""",215,10/10/1992,,30.0,,,,,,,11.0,,1.0,,,,4,,https://res.cloudinary.com/xfl-production/image/upload/xfl-prod/headshots/Cody_Latimer_20929,,Indiana,Active,1.0
