Season,OfficialID,game_id,VisOrHome,JerseyNum,FirstName,LastName,LastNameSuffix,Position,PositionLongName,NAbbrev,Height,Weight,DOB,POB,Age,Hometown,Country,CountryCode,Nickname,InjuryStatus,InjuryDesc,GfxId,Headshot,IsStarting,Initials,Scratch,TrackingId,TeamId,Affiliate,CloudHeadshotURL,SquadId,College,LeagueStatus,Participated
2023,20618,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,0,Josh,Hammond,,WR,,J. Hammond,"6'0""",201,7/24/1998,,24.0,,,,,,,,,1.0,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Josh_Hammond_20618.png,,,,1.0
2023,20133,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,1,Chris,Blair,,WR,,C. Blair,"6'2""",198,,,,,,,,,,1.0,,1.0,,,,8,,,,,,1.0
2023,20419,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,2,Eric,Dungey,,QB,,E. Dungey,"6'4""",236,6/12/1996,,26.0,,,,,,,2.0,,,,1.0,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Eric_Dungey_20419.png,,,,
2023,21981,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,3,Deriq,King,,QB,,D. King,"5'9""",195,,,,,,,,,,3.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Deriq_King_21981.png,,,,1.0
2023,21427,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,4,Abram,Smith,,RB,,A. Smith,"5'11""",216,,,,,,,,,,4.0,,1.0,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Abram_Smith_21427.png,,,,1.0
2023,21148,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,5,Reggie,Northrup,,LB,,R. Northrup,"6'1""",220,10/17/1993,,29.0,,,,,,,5.0,,1.0,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Reggie_Northrup_21148.png,,,,1.0
2023,20201,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,6,Fadol,Brown,,DL,,F. Brown,"6'4""",216,4/15/1993,,29.0,,,,,,,6.0,,,,1.0,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Fadol_Brown_20201.png,,,,
2023,21685,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,8,Pooka,Williams,,WR,,P. Williams,"5'10""",164,,,,,,,,,,8.0,,,,1.0,,8,,,,,,
2023,21360,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,9,K.J.,Sails,,DB,,K. Sails,"5'11""",178,5/2/1997,,25.0,,,,,,,9.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/KJ_Sails_21360.png,,,,1.0
2023,22296,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,10,Jordan,Ta'amu,,QB,,J. Ta'amu,"6'3""",214,12/10/1997,,25.0,,,,,,,10.0,,1.0,,,,8,,,,,,1.0
2023,20766,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,11,Lucky,Jackson,,WR,,L. Jackson,"6'0""",222,7/17/1997,,25.0,,,,,,,11.0,,1.0,,,,8,,,,,,1.0
2023,21933,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,12,Jequez,Ezzard,,WR,,J. Ezzard,"5'10""",202,,,,,,,,,,12.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jequez_Ezzard_21933.png,,,,1.0
2023,22862,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,15,Michael,Joseph,,DB,,M. Joseph,"6'0""",194,,,,,,,,,,15.0,,1.0,,,,8,,,,,,1.0
2023,22342,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,16,Chad,Hansen,,WR,,,"6'1""",202,1/18/1995,,28.0,,,,,,,16.0,,,,1.0,,8,,,,,,
2023,22416,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,17,Davin,Bellamy,,DL,,D. Bellamy,"6'5""",234,,,,,,,,,,17.0,,1.0,,,,8,,,,,,1.0
2023,21835,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,19,Daniel,Whelan,,P,,D. Whelan,"6'6""",227,,,,,,,,,,19.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Daniel_Whelan_21835.png,,,,1.0
2023,20189,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,20,Jamal,Brooks,,LB,,J. Brooks,"6'1""",240,,,,,,,,,,20.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Jamal_Brooks_20189.png,,,,1.0
2023,20029,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,21,Joshua,Allen,,DB,,J. Allen,"5'11""",204,11/8/1996,,26.0,,,,,,,21.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Joshua_Allen_20029.png,,,,1.0
2023,21751,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,22,Travon,Fuller,,DB,,T. Fuller,"6'1""",180,,,,,,,,,,22.0,,,,1.0,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Travon_Fuller_21751.png,,,,
2023,20053,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,23,Ryquell,Armstead,,RB,,R. Armstead,"5'11""",230,10/30/1996,,26.0,,,,,,,23.0,,,,,,8,,,,,,1.0
2023,20873,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,24,Anthoula,Kelly,,DB,,A. Kelly,"5'9""",187,1/28/1996,,27.0,,,,,,,24.0,,1.0,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Anthoula_Kelly_20873.png,,,,1.0
2023,21133,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,26,Dejuan,Neal,,DB,,D. Neal,"6'0""",192,8/5/1996,,26.0,,,,,,,26.0,,1.0,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Dejuan_Neal_21133.png,,,,1.0
2023,21935,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,27,Ferrod,Gardner,,LB,,F. Gardner,"6'1""",215,,,,,,,,,,27.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Ferrod_Gardner_21935.png,,,,1.0
2023,21229,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,28,Artavis,Pierce,,RB,,A. Pierce,"5'11""",215,5/17/1996,,26.0,,,,,,,28.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Artavis_Pierce_21229.png,,,,1.0
2023,20180,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,29,Kentrell,Brice,,DB,,K. Brice,"5'11""",186,8/11/1994,,28.0,,,,,,,29.0,,1.0,,,,8,,,,,,1.0
2023,20951,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,31,Cameron,Lewis,,DB,,C. Lewis,"6'0""",191,,,,,,,,,,31.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Cameron_Lewis_20951.png,,,,1.0
2023,21028,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,34,Matthew,McCrane,,K,,M. McCrane,"5'10""",175,9/8/1994,,28.0,,,,,,,34.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Matthew_Mccrane_21028.png,,,,1.0
2023,21350,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,38,Nydair,Rouse,,DB,,N. Rouse,"6'0""",188,7/13/1995,,27.0,,,,,,,38.0,,,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Nydair_Rouse_21350.png,,,,1.0
2023,21278,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,39,Santos,Ramirez,,DB,,S. Ramirez,"6'2""",207,,,,,,,,,,39.0,,1.0,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Santos_Ramirez_21278.png,,,,1.0
2023,22329,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,43,Francis,Bernard,,LB,,F. Bernard,"6'1""",241,4/8/1995,,27.0,,,,,,,43.0,,1.0,,,,8,,,,,,1.0
2023,21080,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,48,Andre,Mintze,,LB,,A. Mintze,"6'3""",253,,,,,,,,,,48.0,,,,,,8,,,,,,1.0
2023,20982,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,51,Michael,Maietti,,OL,,M. Maietti,"6'1""",290,,,,,,,,,,51.0,,1.0,,,,8,,,,,,1.0
2023,22855,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,53,Kyle,Murphy,,OL,,K. Murphy,"6'6""",305,,,,,,,,,,53.0,,,,,,8,,,,,,1.0
2023,20699,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,57,Anthony,Hines,,LB,,A. Hines,"6'3""",220,,,,,,,,,,57.0,,,,,,8,,,,,,1.0
2023,22318,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,63,Liam,Ryan,,OL,,L. Ryan,"6'5""",299,10/29/1997,,25.0,,,,,,,63.0,,1.0,,,,8,,,,,,1.0
2023,20298,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,66,Ty,Clary,,OL,,T. Clary,"6'4""",305,,,,,,,,,,66.0,,,,,,8,,,,,,1.0
2023,20319,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,67,Cody,Conway,,OL,,C. Conway,"6'6""",317,7/9/1996,,26.0,,,,,,,67.0,,1.0,,,,8,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Cody_Conway_20319.png,,,,1.0
2023,21490,FOOTBALL_XFL_2023_2_19_SEA@DC,Home,72,T.J.,Storment,,OL,,T. Storment,"6'7""",338,,,,,,,,,,72.0,,1.0,,,,8,,,,,,1.0
