Season,OfficialID,game_id,VisOrHome,JerseyNum,FirstName,LastName,LastNameSuffix,Position,PositionLongName,NAbbrev,Height,Weight,DOB,POB,Age,Hometown,Country,CountryCode,Nickname,InjuryStatus,InjuryDesc,GfxId,Headshot,IsStarting,Initials,Scratch,TrackingId,TeamId,Affiliate,CloudHeadshotURL,SquadId,College,LeagueStatus,Participated
2023,20891,FOOTBALL_XFL_2023_3_5_ORL@ARL,Home,0,Marquette,King,,P,,M. King,"6'0""",192,10/26/1988,,34.0,,,,,,,,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Marquette_King_20891.png,,Fort Valley St,Active,
2023,21359,FOOTBALL_XFL_2023_3_5_ORL@ARL,Home,1,Taylor,Russolino,,K,,T. Russolino,"5'11""",172,5/23/1989,,33.0,,,,,,,1.0,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Taylor_Russolino_21359.png,,Millsaps,Active,
2023,22305,FOOTBALL_XFL_2023_3_5_ORL@ARL,Home,2,De'Veon,Smith,,RB,,D. Smith,"5'11""",243,11/8/1994,,28.0,,,,,,,2.0,,1.0,,,,1,,,,Michigan,Active,
2023,21251,FOOTBALL_XFL_2023_3_5_ORL@ARL,Home,4,Joe,Powell,,DB,,J. Powell,"6'0""",200,2/25/1994,,29.0,,,,,,,4.0,,1.0,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Joe_Powell_21251.png,,Globe JC,Active,
2023,20693,FOOTBALL_XFL_2023_3_5_ORL@ARL,Home,5,Will,Hill,,DB,,W. Hill,"6'0""",205,3/7/1990,,32.0,,,,,,,5.0,,1.0,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Will_Hill_20693.png,,Florida,Active,
2023,20919,FOOTBALL_XFL_2023_3_5_ORL@ARL,Home,6,Davonte,Lambert,,DL,,D. Lambert,"6'1""",285,6/23/1994,,28.0,,,,,,,6.0,,1.0,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Davonte_Lambert_20919.png,,Auburn,Active,
2023,22014,FOOTBALL_XFL_2023_3_5_ORL@ARL,Home,8,Sean,Modster,,WR,,S. Modster,"5'10""",182,11/13/1995,,27.0,,,,,,,8.0,,,,,,1,,,,Boise St,Active,
2023,21243,FOOTBALL_XFL_2023_3_5_ORL@ARL,Home,9,Drew,Plitt,,QB,,D. Plitt,"6'2""",206,,,,,,,,,,9.0,,,,,,1,,,,Ball St,Active,
2023,21884,FOOTBALL_XFL_2023_3_5_ORL@ARL,Home,10,Kyle,Sloter,,QB,,K. Sloter,"6'4""",211,2/7/1994,,29.0,,,,,,,10.0,,1.0,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Kyle_Sloter_21884.png,,Northern Colorado,Active,
2023,21707,FOOTBALL_XFL_2023_3_5_ORL@ARL,Home,11,LuJuan,Winningham,,WR,,L. Winningham,"6'3""",198,,,,,,,,,,11.0,,,,,,1,,,,Central Arkansas,Active,
2023,20889,FOOTBALL_XFL_2023_3_5_ORL@ARL,Home,12,Adrian,Killins,,RB,,A. Killins,"5'7""",162,1/2/1998,,25.0,,,,,,,12.0,,1.0,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Adrian_Killins_20889.png,,Central Florida,Active,
2023,21601,FOOTBALL_XFL_2023_3_5_ORL@ARL,Home,13,Caleb,Vander Esch,,WR,,C. Vander Esch,"6'0""",200,,,,,,,,,,13.0,,,,,,1,,https://res.cloudinary.com/xfl-production/image/upload/v1668132138/xfl-prod/headshots/Caleb_Vander Esch_21601.png,,South Dakota,Active,
